origId,iceLabel,d,T,Points:0,Points:1,Points:2,cluster
0,1,1.051e-05,224.84,15.802,0.054862,-1.4466999999999996e-06,2
0,1,1.051e-05,224.84,15.802,0.054028774162574386,0.009525261601786848,2
0,1,1.051e-05,224.84,15.802,0.05155391136209786,0.01876254964981835,2
0,1,1.051e-05,224.84,15.802,0.04751260905242189,0.027429747121048342,2
0,1,1.051e-05,224.84,15.802,0.04202766015922831,0.035263505606127066,2
0,1,1.051e-05,224.84,15.802,0.03526572207911878,0.04202580031755844,2
0,1,1.051e-05,224.84,15.802,0.027432252878951662,0.04751116235242187,2
0,1,1.051e-05,224.84,15.802,0.01876526855644733,0.05155292176101515,2
0,1,1.051e-05,224.84,15.802,0.00952811104453942,0.05402827172893713,2
0,1,1.051e-05,224.84,15.802,1.446700000003359e-06,0.054862,2
0,1,1.051e-05,224.84,15.802,-0.009525261601786848,0.054028774162574386,2
0,1,1.051e-05,224.84,15.802,-0.01876254964981835,0.05155391136209786,2
0,1,1.051e-05,224.84,15.802,-0.02742974712104833,0.04751260905242189,2
0,1,1.051e-05,224.84,15.802,-0.035263505606127066,0.04202766015922831,2
0,1,1.051e-05,224.84,15.802,-0.04202580031755843,0.03526572207911879,2
0,1,1.051e-05,224.84,15.802,-0.04751116235242187,0.02743225287895165,2
0,1,1.051e-05,224.84,15.802,-0.05155292176101515,0.01876526855644733,2
0,1,1.051e-05,224.84,15.802,-0.05402827172893713,0.009528111044539413,2
0,1,1.051e-05,224.84,15.802,-0.054862,1.4467000000067185e-06,2
0,1,1.051e-05,224.84,15.802,-0.054028774162574386,-0.009525261601786857,2
0,1,1.051e-05,224.84,15.802,-0.05155391136209786,-0.018762549649818345,2
0,1,1.051e-05,224.84,15.802,-0.04751260905242189,-0.02742974712104836,2
0,1,1.051e-05,224.84,15.802,-0.04202766015922831,-0.035263505606127066,2
0,1,1.051e-05,224.84,15.802,-0.03526572207911879,-0.04202580031755843,2
0,1,1.051e-05,224.84,15.802,-0.02743225287895168,-0.047511162352421865,2
0,1,1.051e-05,224.84,15.802,-0.01876526855644732,-0.05155292176101516,2
0,1,1.051e-05,224.84,15.802,-0.009528111044539414,-0.05402827172893713,2
0,1,1.051e-05,224.84,15.802,-1.4467000000100778e-06,-0.054862,2
0,1,1.051e-05,224.84,15.802,0.009525261601786829,-0.054028774162574386,2
0,1,1.051e-05,224.84,15.802,0.01876254964981836,-0.05155391136209785,2
0,1,1.051e-05,224.84,15.802,0.02742974712104836,-0.04751260905242189,2
0,1,1.051e-05,224.84,15.802,0.035263505606127066,-0.04202766015922831,2
0,1,1.051e-05,224.84,15.802,0.042025800317558426,-0.035265722079118794,2
0,1,1.051e-05,224.84,15.802,0.047511162352421865,-0.02743225287895168,2
0,1,1.051e-05,224.84,15.802,0.05155292176101516,-0.01876526855644732,2
0,1,1.051e-05,224.84,15.802,0.05402827172893713,-0.00952811104453942,2
0,1,1.051e-05,224.84,15.802,0.054862,-1.4467000000134372e-06,2
13,1,1.0517e-05,225.23,15.917,0.021753,-5.1817e-08,2
13,1,1.0517e-05,225.23,15.917,0.021422532049202185,0.0037773177790053976,2
13,1,1.0517e-05,225.23,15.917,0.02044115130241364,0.007439915485710741,2
13,1,1.0517e-05,225.23,15.917,0.0188386765170229,0.01087645512516165,2
13,1,1.0517e-05,225.23,15.917,0.016663798078492702,0.01398251917938638,2
13,1,1.0517e-05,225.23,15.917,0.0139825985676362,0.01666373146384156,2
13,1,1.0517e-05,225.23,15.917,0.010876544874838351,0.01883862470002289,2
13,1,1.0517e-05,225.23,15.917,0.007440012869815805,0.0204411158574981,2
13,1,1.0517e-05,225.23,15.917,0.003777419838572075,0.02142251405334694,2
13,1,1.0517e-05,225.23,15.917,5.181700000133199e-08,0.021753,2
13,1,1.0517e-05,225.23,15.917,-0.0037773177790053976,0.021422532049202185,2
13,1,1.0517e-05,225.23,15.917,-0.007439915485710741,0.02044115130241364,2
13,1,1.0517e-05,225.23,15.917,-0.010876455125161649,0.0188386765170229,2
13,1,1.0517e-05,225.23,15.917,-0.013982519179386385,0.016663798078492702,2
13,1,1.0517e-05,225.23,15.917,-0.016663731463841557,0.013982598567636204,2
13,1,1.0517e-05,225.23,15.917,-0.018838624700022896,0.010876544874838348,2
13,1,1.0517e-05,225.23,15.917,-0.0204411158574981,0.007440012869815806,2
13,1,1.0517e-05,225.23,15.917,-0.02142251405334694,0.0037774198385720718,2
13,1,1.0517e-05,225.23,15.917,-0.021753,5.1817000002663965e-08,2
13,1,1.0517e-05,225.23,15.917,-0.021422532049202185,-0.0037773177790054006,2
13,1,1.0517e-05,225.23,15.917,-0.02044115130241364,-0.007439915485710739,2
13,1,1.0517e-05,225.23,15.917,-0.018838676517022892,-0.010876455125161655,2
13,1,1.0517e-05,225.23,15.917,-0.016663798078492702,-0.01398251917938638,2
